Time,wfv_1,wfv_2,wfv_3
6/3/22 23:00,23.59164856,20.24532829,20.19078261
6/3/22 23:15,23.59164856,20.24377092,20.19078261
6/3/22 23:30,23.59164856,20.3293318,20.18922302
6/3/22 23:45,23.5902168,20.24221349,20.18922302
6/4/22 0:00,23.35473609,20.32777786,20.18766336
6/4/22 0:15,23.42810859,20.240656,20.18766336
6/4/22 0:30,23.58878499,20.32622385,20.18766336
6/4/22 0:45,23.42667117,20.32466978,20.27646225
6/4/22 1:00,23.58878499,20.32466978,20.27646225
6/4/22 1:15,23.42667117,20.32311565,20.27490616
6/4/22 1:30,23.42379617,20.32311565,20.27490616
6/4/22 1:45,23.58735313,20.32156145,20.27335
6/4/22 2:00,23.4223586,20.32156145,20.27335
6/4/22 2:15,23.4223586,20.32156145,20.27179377
6/4/22 2:30,23.58448927,20.3200072,20.27179377
6/4/22 2:45,23.42092097,20.3200072,20.27023749
6/4/22 3:00,23.58305726,20.31845287,20.27023749
6/4/22 3:15,23.58305726,20.31845287,20.27023749
6/4/22 3:30,23.58162521,20.31689849,20.26868114
6/4/22 3:45,23.4194833,20.31689849,20.26868114
6/4/22 4:00,23.4166078,20.31534404,20.35418631
6/4/22 4:15,23.57876095,20.31534404,20.35263337
6/4/22 4:30,23.57876095,20.31534404,20.06268299
6/4/22 4:45,23.41516997,20.31378953,20.06268299
6/4/22 5:00,23.57732875,20.31378953,20.06111813
6/4/22 5:15,23.57732875,20.31223495,20.06111813
6/4/22 5:30,23.4137321,20.31223495,20.05955321
6/4/22 5:45,23.57589649,20.31068031,20.05955321
6/4/22 6:00,23.57446419,20.31068031,20.34797419
6/4/22 6:15,23.57446419,20.30912561,20.05798822
6/4/22 6:30,23.41229417,20.30912561,20.05798822
6/4/22 6:45,23.64172902,20.30912561,20.05642317
6/4/22 7:00,23.40941818,20.02354216,20.05642317
6/4/22 7:15,23.4812582,20.02354216,20.14552838
6/4/22 7:30,23.4079801,20.30601602,20.14552838
6/4/22 7:45,23.47838699,20.30601602,20.05485806
6/4/22 8:00,23.20470788,20.30601602,20.05485806
6/4/22 8:15,23.63886891,20.10803586,20.05329287
6/4/22 8:30,23.36769366,20.10803586,20.05329287
6/4/22 8:45,23.47695131,20.38833491,20.14240542
6/4/22 9:00,23.47695131,20.30290617,20.14240542
6/4/22 9:15,23.36769366,20.10647287,20.14240542
6/4/22 9:30,23.63600859,20.10647287,20.14240542
6/4/22 9:45,23.36481455,20.01884255,20.14084384
6/4/22 10:00,23.47551559,20.38678336,20.14084384
6/4/22 10:15,23.36481455,20.30290617,20.14084384
6/4/22 10:30,23.36481455,20.10647287,20.14084384
6/4/22 10:45,23.47551559,20.30290617,20.14240542
6/4/22 11:00,23.63600859,20.30446113,20.14240542
6/4/22 11:15,23.20181736,20.30446113,20.22975177
6/4/22 11:30,23.20181736,20.30446113,19.9404297
6/4/22 11:45,23.63600859,20.30601602,20.14240542
6/4/22 12:00,23.56873449,20.30601602,20.14396693
6/4/22 12:15,23.56873449,20.30601602,20.14396693
6/4/22 12:30,23.63743878,20.30757085,19.94199955
6/4/22 12:45,23.12804017,20.30757085,20.14552838
6/4/22 13:00,23.20470788,20.30912561,20.14552838
6/4/22 13:15,23.63886891,20.30912561,20.14552838
6/4/22 13:30,23.4079801,20.30912561,20.14708977
6/4/22 13:45,23.4079801,20.31068031,20.14708977
6/4/22 14:00,23.57159944,20.31068031,20.14865109
6/4/22 14:15,23.64172902,20.31223495,20.14865109
6/4/22 14:30,23.40941818,20.31223495,20.14865109
6/4/22 14:45,23.41229417,20.22819377,20.15021235
6/4/22 15:00,23.57446419,20.22819377,20.15021235
6/4/22 15:15,23.41229417,20.22975177,20.15177355
6/4/22 15:30,23.4137321,20.22975177,20.15177355
6/4/22 15:45,23.57589649,20.22975177,20.06111813
6/4/22 16:00,23.57589649,20.23130971,20.31845287
6/4/22 16:15,23.57732875,20.23130971,20.15333468
6/4/22 16:30,49.40694838,20.23286758,20.15333468
6/4/22 16:45,41.18966306,20.23286758,20.15489574
6/4/22 17:00,43.03772682,20.23286758,20.15489574
6/4/22 17:15,38.12112236,20.23442539,20.06424779
6/4/22 17:30,45.14027038,20.51534863,20.15645675
6/4/22 17:45,51.11344275,20.43330249,20.06581252
6/4/22 18:00,43.17891617,20.43330249,20.06581252
6/4/22 18:15,37.4007179,20.43330249,20.35573918
6/4/22 18:30,36.25994913,20.62961134,20.26868114
6/4/22 18:45,35.34624898,20.58024207,20.30290617
6/4/22 19:00,35.02508441,20.77734104,20.50297554
6/4/22 19:15,34.40183018,20.72816058,20.61573263
6/4/22 19:30,33.99476149,20.84179565,20.64964954
6/4/22 19:45,33.73770744,21.23540226,20.84792859
6/4/22 20:00,34.82603901,21.2687826,21.04672348
6/4/22 20:15,35.02508441,21.38539041,20.99635638
6/4/22 20:30,34.61492854,21.61456719,21.19439653
6/4/22 20:45,39.6071852,21.73315544,21.14574138
6/4/22 21:00,45.71062938,21.68966431,21.3445414
6/4/22 21:15,40.84988774,22.03775469,21.65814088
6/4/22 21:30,38.13914632,22.58583407,21.81102026
6/4/22 21:45,36.68604208,23.05993176,22.16102195
6/4/22 22:00,37.11531378,23.25814597,22.43883687
6/4/22 22:15,36.4067273,23.77023098,22.83013663
6/4/22 22:30,37.33407626,23.93527351,23.11355849
6/4/22 22:45,36.61634755,24.0996675,23.47407981
6/4/22 23:00,42.44703075,24.22959281,23.83718031
6/4/22 23:15,42.25674351,24.39846085,24.19997126
6/4/22 23:30,43.27609827,24.8232727,24.36755221
6/4/22 23:45,38.99758237,25.14741072,24.73558373
6/5/22 0:00,36.87616033,25.18741185,24.86774427
6/5/22 0:15,36.17322905,25.12808652,25.06038338
6/5/22 0:30,35.70428947,25.12670589,25.06038338
6/5/22 0:45,35.07108428,25.12670589,24.9981129
6/5/22 1:00,41.05479404,25.12670589,25.25353914
6/5/22 1:15,39.09876709,25.31681617,25.03825311
6/5/22 1:30,41.6134011,25.25904517,25.17224338
6/5/22 1:45,38.0256046,25.45131578,25.36627278
6/5/22 2:00,36.44390647,25.30031805,25.36627278
6/5/22 2:15,35.73420289,25.44994544,25.62090325
6/5/22 2:30,35.26250822,25.50746238,25.61817322
6/5/22 2:45,34.86320612,25.50746238,25.5608028
6/5/22 3:00,34.80913621,25.5047252,25.61817322
6/5/22 3:15,34.40410175,25.31406692,25.36215355
6/5/22 3:30,34.14678664,25.31406692,25.36215355
6/5/22 3:45,33.72850327,25.12118292,25.42252959
6/5/22 4:00,33.5394548,25.12118292,25.42252959
6/5/22 4:15,33.49555166,25.17775981,25.22599842
6/5/22 4:30,33.30912341,25.07835583,25.22599842
6/5/22 4:45,32.89563731,24.98564795,25.22599842
6/5/22 5:00,32.83361647,25.13774971,25.22599842
6/5/22 5:15,32.65062294,24.94545845,25.02856753
6/5/22 5:30,32.67646983,24.94407194,25.24390189
6/5/22 5:45,32.4693234,24.75090749,25.24390189
6/5/22 6:00,32.26250582,24.75090749,25.04931967
6/5/22 6:15,32.45988741,24.81214757,25.0479365
6/5/22 6:30,32.02628366,24.81214757,25.0479365
6/5/22 6:45,32.05007508,24.61698661,24.85246239
6/5/22 7:00,31.84629122,24.61698661,24.85246239
6/5/22 7:15,31.79013403,24.77040251,24.84968327
6/5/22 7:30,31.81523338,24.57784681,24.9135572
6/5/22 7:45,31.58287876,24.57784681,24.9135572
6/5/22 8:00,31.61168276,24.63933603,24.9135572
6/5/22 8:15,31.40729185,24.63933603,24.65329846
6/5/22 8:30,31.4398105,24.38300935,24.71746672
6/5/22 8:45,31.20446976,24.44618436,24.87191111
6/5/22 9:00,31.23591365,24.44618436,24.6784193
6/5/22 9:15,31.17905806,24.25355691,24.74115664
6/5/22 9:30,31.20930859,24.40688656,24.74115664
6/5/22 9:45,31.00930934,24.40688656,24.4812409
6/5/22 10:00,31.00930934,24.47142799,24.74254976
6/5/22 10:15,30.80604962,24.21690041,24.54846829
6/5/22 10:30,30.9850114,24.21690041,24.54846829
6/5/22 10:45,30.78531093,24.28173254,24.35490125
6/5/22 11:00,30.78531093,24.28173254,24.35490125
6/5/22 11:15,30.58601314,24.09118015,24.3563071
6/5/22 11:30,30.61908223,24.09118015,24.51486791
6/5/22 11:45,30.38466247,24.09259482,24.31833275
6/5/22 12:00,30.41909881,23.90118025,24.32114683
6/5/22 12:15,30.41909881,23.90118025,24.38722396
6/5/22 12:30,30.21828426,24.05721356,24.12511927
6/5/22 12:45,30.40434339,24.12370569,24.1943267
6/5/22 13:00,30.16764057,23.86563683,24.19714907
6/5/22 13:15,30.17011223,23.86705915,23.93243347
6/5/22 13:30,30.35512605,23.93527351,24.00337683
6/5/22 13:45,30.00794903,23.93669346,24.20279326
6/5/22 14:00,30.00794903,23.93669346,24.00762962
6/5/22 14:15,30.19358668,23.67746385,24.16609252
6/5/22 14:30,29.95956529,23.74741517,23.97217656
6/5/22 14:45,29.9955476,23.90402241,23.97217656
6/5/22 15:00,29.79668626,23.81724919,23.97359526
6/5/22 15:15,29.79917714,23.71459552,23.97643251
6/5/22 15:30,29.59699233,23.716023,23.78020897
6/5/22 15:45,29.59949368,23.71745043,23.78163421
6/5/22 16:00,29.64074705,23.52573644,24.01188197
6/5/22 16:15,29.64074705,23.52717043,23.74741517
6/5/22 16:30,29.44165016,23.52860437,23.81867316
6/5/22 16:45,29.59324005,23.5973751,23.82009708
6/5/22 17:00,29.39143094,23.59880661,23.82294477
6/5/22 17:15,29.39394316,23.49417616,23.82436854
6/5/22 17:30,29.39394316,23.56300399,23.62742648
6/5/22 17:45,29.43537567,23.56443669,23.62885696
6/5/22 18:00,29.19380288,23.56443669,23.79018458
6/5/22 18:15,29.19380288,23.37201195,23.70031803
6/5/22 18:30,29.23793186,23.37201195,23.59308027
6/5/22 18:45,28.9928084,23.37201195,23.59451193
6/5/22 19:00,29.18875694,23.37201195,23.66460285
6/5/22 19:15,29.18875694,23.17868584,23.66460285
6/5/22 19:30,28.98647385,23.17868584,23.3964737
6/5/22 19:45,48.21279067,23.17868584,23.3964737
